"","id","loc","start","dura","provider","dname","type","pktsize","numreq","NA","countDummy"
"1857",11001313,"陈瑞球楼",1420076198420,659503,"腾讯微信","qq.com","即时通讯",24069,20,"陈瑞球楼",1
"1858",11001313,"陈瑞球楼",1420076198420,659503,"搜狐新闻2","sohu.com","新闻",21141,8,"陈瑞球楼",1
"1859",11001313,"陈瑞球楼",1420076198420,659503,"腾讯图片服务器1","gtimg.cn","图片服务",14357,2,"陈瑞球楼",1
"1860",11001313,"陈瑞球楼",1420076198420,659503,"新浪爱问","iask.com","搜索导航",11258,8,"陈瑞球楼",1
"1861",11001313,"陈瑞球楼",1420076198420,659503,"新浪微博","sina.com.cn","微博",8162,2,"陈瑞球楼",1
"1862",11001313,"陈瑞球楼",1420076198420,659503,"苹果官网1","apple.com","网上购物",8072,3,"陈瑞球楼",1
"1863",11001313,"陈瑞球楼",1420076198420,659503,"腾讯网","qq.com","门户",7325,4,"陈瑞球楼",1
"1864",11001313,"陈瑞球楼",1420076198420,659503,"淘宝网","taobao.com","网上购物",7295,2,"陈瑞球楼",1
"1865",11001313,"陈瑞球楼",1420076198420,659503,"Adobe1","adobe.com","数码科技",3521,2,"陈瑞球楼",1
"1866",11001313,"陈瑞球楼",1420076198420,659503,"谷歌广告1","doubleclick.net","广告",3196,3,"陈瑞球楼",1
"1867",11001313,"陈瑞球楼",1420076198420,659503,"安全网站证书","verisign.com","移动软件",2426,1,"陈瑞球楼",1
"1868",11001313,"陈瑞球楼",1420076198420,659503,"腾讯QQ飞车","qq.com","游戏",594,1,"陈瑞球楼",1
"1869",11001313,"第三食堂",1420105538839,662118,"新浪爱问","iask.com","搜索导航",500283,31,"第三食堂",1
"1870",11001313,"第三食堂",1420105538839,662118,"新浪图片服务器1","sinaimg.cn","图片服务",293902,8,"第三食堂",1
"1871",11001313,"第三食堂",1420105538839,662118,"新浪博客2","sina.cn","主页博客",143292,32,"第三食堂",1
"1872",11001313,"第三食堂",1420105538839,662118,"新浪网2","sina.com.cn","门户",125911,73,"第三食堂",1
"1873",11001313,"第三食堂",1420105538839,662118,"百度1","baidu.com","搜索导航",89733,19,"第三食堂",1
"1874",11001313,"第三食堂",1420105538839,662118,"京东网上商城","360buyimg.com","网上购物",30000,3,"第三食堂",1
"1875",11001313,"第三食堂",1420105538839,662118,"苹果官网1","apple.com","网上购物",25624,4,"第三食堂",1
"1876",11001313,"第三食堂",1420105538839,662118,"百度无线图片服务器3","baidu-img.cn","图片服务",25112,8,"第三食堂",1
"1877",11001313,"第三食堂",1420105538839,662118,"淘宝图片服务器1","taobaocdn.com","图片服务",16428,2,"第三食堂",1
"1878",11001313,"第三食堂",1420105538839,662118,"淘宝网","taobao.com","网上购物",16344,4,"第三食堂",1
"1879",11001313,"第三食堂",1420105538839,662118,"新浪爱问","lxdns.com","搜索导航",8036,10,"第三食堂",1
"1880",11001313,"第三食堂",1420105538839,662118,"谷歌广告1","doubleclick.net","广告",2589,2,"第三食堂",1
"1881",11001313,"第三食堂",1420105538839,662118,"腾讯微信","qq.com","即时通讯",1488,2,"第三食堂",1
"1882",11001313,"东下院",1420120277963,255,"苹果官网1","apple.com","网上购物",7266,1,"东下院",1
"1883",11001313,"第三食堂",1420160775204,431622,"新浪图片服务器1","sinaimg.cn","图片服务",783389,12,"第三食堂",1
"1884",11001313,"第三食堂",1420160775204,431622,"百度1","baidu.com","搜索导航",279190,50,"第三食堂",1
"1885",11001313,"第三食堂",1420160775204,431622,"新浪网2","sina.com.cn","门户",146936,53,"第三食堂",1
"1886",11001313,"第三食堂",1420160775204,431622,"中华网","hoopchina.com.cn","门户",144987,15,"第三食堂",1
"1887",11001313,"第三食堂",1420160775204,431622,"京东网上商城","360buyimg.com","网上购物",141785,9,"第三食堂",1
"1888",11001313,"第三食堂",1420160775204,431622,"新浪博客2","sina.cn","主页博客",135871,33,"第三食堂",1
"1889",11001313,"第三食堂",1420160775204,431622,"谷歌链接","googlesyndication.com","搜索导航",74224,3,"第三食堂",1
"1890",11001313,"第三食堂",1420160775204,431622,"谷歌广告1","doubleclick.net","广告",38529,4,"第三食堂",1
"1891",11001313,"第三食堂",1420160775204,431622,"淘宝图片服务器1","taobaocdn.com","图片服务",32058,3,"第三食堂",1
"1892",11001313,"第三食堂",1420160775204,431622,"虎扑1","hupu.com","体育",31843,9,"第三食堂",1
"1893",11001313,"第三食堂",1420160775204,431622,"百度无线图片服务器3","baidu-img.cn","图片服务",23561,6,"第三食堂",1
"1894",11001313,"第三食堂",1420160775204,431622,"腾讯微信","qq.com","即时通讯",9460,5,"第三食堂",1
"1895",11001313,"第三食堂",1420160775204,431622,"谷歌分析","google-analytics.com","数码科技",9259,2,"第三食堂",1
"1896",11001313,"第三食堂",1420160775204,431622,"淘宝网","taobao.com","网上购物",8800,2,"第三食堂",1
"1897",11001313,"第三食堂",1420160775204,431622,"苹果官网1","apple.com","网上购物",7884,2,"第三食堂",1
"1898",11001313,"第三食堂",1420160775204,431622,"新浪爱问","iask.com","搜索导航",2176,2,"第三食堂",1
"1899",11001313,"第三食堂",1420160775204,431622,"新浪爱问","lxdns.com","搜索导航",1538,2,"第三食堂",1
"1900",11001313,"第三食堂",1420160775204,431622,"苹果官网2","mzstatic.com","网上购物",787,1,"第三食堂",1
"1901",11001313,"第三食堂",1420163013260,9621,"腾讯微信","qq.com","即时通讯",11531,7,"第三食堂",1
"1902",11001313,"第三食堂",1420163013260,9621,"苹果官网1","apple.com","网上购物",7268,1,"第三食堂",1
"1903",11001313,"null",1420169828679,154320,"新浪图片服务器1","sinaimg.cn","图片服务",266037,2,"null",1
"1904",11001313,"null",1420169828679,154320,"新浪博客2","sina.cn","主页博客",44358,7,"null",1
"1905",11001313,"null",1420169828679,154320,"新浪网2","sina.com.cn","门户",43647,14,"null",1
"1906",11001313,"null",1420169828679,154320,"淘宝图片服务器1","taobaocdn.com","图片服务",17735,2,"null",1
"1907",11001313,"null",1420169828679,154320,"淘宝网","taobao.com","网上购物",4342,1,"null",1
"1908",11001313,"null",1420169828679,154320,"新浪爱问","iask.com","搜索导航",4040,4,"null",1
"1909",11001313,"null",1420169828679,154320,"新浪爱问","lxdns.com","搜索导航",2245,3,"null",1
"1910",11001313,"第三食堂",1420246892362,741944,"中华网","hoopchina.com.cn","门户",1122710,16,"第三食堂",1
"1911",11001313,"第三食堂",1420246892362,741944,"搜狐搜索","sogou.com","搜索导航",314921,24,"第三食堂",1
"1912",11001313,"第三食堂",1420246892362,741944,"新浪博客2","sina.cn","主页博客",207558,47,"第三食堂",1
"1913",11001313,"第三食堂",1420246892362,741944,"新浪网2","sina.com.cn","门户",160553,86,"第三食堂",1
"1914",11001313,"第三食堂",1420246892362,741944,"京东网上商城","360buyimg.com","网上购物",118625,9,"第三食堂",1
"1915",11001313,"第三食堂",1420246892362,741944,"新浪图片服务器1","sinaimg.cn","图片服务",94161,5,"第三食堂",1
"1916",11001313,"第三食堂",1420246892362,741944,"虎扑1","hupu.com","体育",62458,14,"第三食堂",1
"1917",11001313,"第三食堂",1420246892362,741944,"淘宝图片服务器1","taobaocdn.com","图片服务",53981,5,"第三食堂",1
"1918",11001313,"第三食堂",1420246892362,741944,"新浪爱问","iask.com","搜索导航",49018,9,"第三食堂",1
"1919",11001313,"第三食堂",1420246892362,741944,"百度1","baidu.com","搜索导航",29274,22,"第三食堂",1
"1920",11001313,"第三食堂",1420246892362,741944,"淘宝网","taobao.com","网上购物",13155,3,"第三食堂",1
"1921",11001313,"第三食堂",1420246892362,741944,"苹果官网1","apple.com","网上购物",9804,2,"第三食堂",1
"1922",11001313,"第三食堂",1420246892362,741944,"谷歌分析","google-analytics.com","数码科技",6023,5,"第三食堂",1
"1923",11001313,"第三食堂",1420246892362,741944,"谷歌广告1","doubleclick.net","广告",5867,3,"第三食堂",1
"1924",11001313,"第三食堂",1420246892362,741944,"新浪爱问","lxdns.com","搜索导航",3219,4,"第三食堂",1
"1925",11001313,"第三食堂",1420246892362,741944,"腾讯网","qq.com","门户",1624,2,"第三食堂",1
"1926",11001313,"第三食堂",1420246892362,741944,"腾讯微信","qq.com","即时通讯",1061,1,"第三食堂",1
"1927",11001313,"第三食堂",1420246892362,741944,"谷歌链接","googlesyndication.com","搜索导航",584,1,"第三食堂",1
"1928",11001313,"第三食堂",1420257609621,68593,"百度1","baidu.com","搜索导航",113176,16,"第三食堂",1
"1929",11001313,"第三食堂",1420257609621,68593,"新浪图片服务器1","sinaimg.cn","图片服务",92578,5,"第三食堂",1
"1930",11001313,"第三食堂",1420257609621,68593,"新浪博客2","sina.cn","主页博客",75538,13,"第三食堂",1
"1931",11001313,"第三食堂",1420257609621,68593,"百度无线图片服务器3","baidu-img.cn","图片服务",16783,5,"第三食堂",1
"1932",11001313,"第三食堂",1420257609621,68593,"新浪网2","sina.com.cn","门户",13939,11,"第三食堂",1
"1933",11001313,"第三食堂",1420257609621,68593,"苹果官网1","apple.com","网上购物",7268,1,"第三食堂",1
"1934",11001313,"第三食堂",1420257609621,68593,"谷歌广告1","doubleclick.net","广告",1046,1,"第三食堂",1
"1935",11001313,"第三食堂",1420258239754,396875,"新浪爱问","iask.com","搜索导航",508131,21,"第三食堂",1
"1936",11001313,"第三食堂",1420258239754,396875,"新浪博客2","sina.cn","主页博客",232328,77,"第三食堂",1
"1937",11001313,"第三食堂",1420258239754,396875,"新浪图片服务器1","sinaimg.cn","图片服务",201067,19,"第三食堂",1
"1938",11001313,"第三食堂",1420258239754,396875,"新浪网2","sina.com.cn","门户",58662,48,"第三食堂",1
"1939",11001313,"第三食堂",1420258239754,396875,"新浪新闻2","sina.com.cn","新闻",20450,4,"第三食堂",1
"1940",11001313,"第三食堂",1420258239754,396875,"百度1","baidu.com","搜索导航",19154,4,"第三食堂",1
"1941",11001313,"第三食堂",1420258239754,396875,"新浪爱问","lxdns.com","搜索导航",4957,6,"第三食堂",1
"1942",11001313,"第三食堂",1420258239754,396875,"谷歌广告1","doubleclick.net","广告",2589,2,"第三食堂",1
"1943",11001313,"第三食堂",1420276722472,430419,"新浪图片服务器1","sinaimg.cn","图片服务",451124,11,"第三食堂",1
"1944",11001313,"第三食堂",1420276722472,430419,"谷歌广告1","doubleclick.net","广告",395848,13,"第三食堂",1
"1945",11001313,"第三食堂",1420276722472,430419,"京东网上商城","360buyimg.com","网上购物",241219,11,"第三食堂",1
"1946",11001313,"第三食堂",1420276722472,430419,"百度1","baidu.com","搜索导航",210494,59,"第三食堂",1
"1947",11001313,"第三食堂",1420276722472,430419,"搜狐搜索","sogou.com","搜索导航",173687,11,"第三食堂",1
"1948",11001313,"第三食堂",1420276722472,430419,"中华网","hoopchina.com.cn","门户",151464,18,"第三食堂",1
"1949",11001313,"第三食堂",1420276722472,430419,"新浪网2","sina.com.cn","门户",103670,37,"第三食堂",1
"1950",11001313,"第三食堂",1420276722472,430419,"虎扑1","hupu.com","体育",100494,25,"第三食堂",1
"1951",11001313,"第三食堂",1420276722472,430419,"谷歌链接","googlesyndication.com","搜索导航",96510,5,"第三食堂",1
"1952",11001313,"第三食堂",1420276722472,430419,"新浪博客2","sina.cn","主页博客",84706,13,"第三食堂",1
"1953",11001313,"第三食堂",1420276722472,430419,"淘宝图片服务器1","taobaocdn.com","图片服务",46364,4,"第三食堂",1
"1954",11001313,"第三食堂",1420276722472,430419,"谷歌分析","google-analytics.com","数码科技",25460,7,"第三食堂",1
"1955",11001313,"第三食堂",1420276722472,430419,"淘宝网","taobao.com","网上购物",13279,3,"第三食堂",1
"1956",11001313,"第三食堂",1420276722472,430419,"百度无线图片服务器3","baidu-img.cn","图片服务",12865,4,"第三食堂",1
"1957",11001313,"第三食堂",1420276722472,430419,"个性化谷歌广告","gstatic.com","广告",1514,2,"第三食堂",1
"1958",11001313,"第三食堂",1420276722472,430419,"苹果官网2","mzstatic.com","网上购物",787,1,"第三食堂",1
"1959",11001313,"第三食堂",1420276722472,430419,"苹果官网1","apple.com","网上购物",335,1,"第三食堂",1
"1960",11001313,"第三食堂",1420277594216,-84,"有道","youdao.com","搜索导航",5295,1,"第三食堂",1
"1961",11001313,"第一食堂",1420327327771,502153,"新浪图片服务器1","sinaimg.cn","图片服务",1314073,97,"第一食堂",1
"1962",11001313,"第一食堂",1420327327771,502153,"爱奇艺","iqiyi.com","视频",410303,74,"第一食堂",1
"1963",11001313,"第一食堂",1420327327771,502153,"奇艺图片服务器","qiyipic.com","图片服务",377785,24,"第一食堂",1
"1964",11001313,"第一食堂",1420327327771,502153,"百度1","baidu.com","搜索导航",140986,23,"第一食堂",1
"1965",11001313,"第一食堂",1420327327771,502153,"京东网上商城","360buyimg.com","网上购物",131104,9,"第一食堂",1
"1966",11001313,"第一食堂",1420327327771,502153,"新浪网2","sina.com.cn","门户",97785,33,"第一食堂",1
"1967",11001313,"第一食堂",1420327327771,502153,"中华网","hoopchina.com.cn","门户",95360,10,"第一食堂",1
"1968",11001313,"第一食堂",1420327327771,502153,"腾讯图片服务器1","gtimg.cn","图片服务",91944,1,"第一食堂",1
"1969",11001313,"第一食堂",1420327327771,502153,"爱奇艺2","qiyi.com","视频",89048,8,"第一食堂",1
"1970",11001313,"第一食堂",1420327327771,502153,"谷歌广告1","doubleclick.net","广告",65831,6,"第一食堂",1
"1971",11001313,"第一食堂",1420327327771,502153,"新浪博客2","sina.cn","主页博客",54926,7,"第一食堂",1
"1972",11001313,"第一食堂",1420327327771,502153,"百度图片服务器","bdimg.com","图片服务",51012,5,"第一食堂",1
"1973",11001313,"第一食堂",1420327327771,502153,"腾讯微信","qq.com","即时通讯",40097,14,"第一食堂",1
"1974",11001313,"第一食堂",1420327327771,502153,"淘宝图片服务器1","taobaocdn.com","图片服务",32060,3,"第一食堂",1
"1975",11001313,"第一食堂",1420327327771,502153,"虎扑1","hupu.com","体育",21779,4,"第一食堂",1
"1976",11001313,"第一食堂",1420327327771,502153,"百度无线图片服务器3","baidu-img.cn","图片服务",14712,4,"第一食堂",1
"1977",11001313,"第一食堂",1420327327771,502153,"腾讯网","qq.com","门户",9242,6,"第一食堂",1
"1978",11001313,"第一食堂",1420327327771,502153,"淘宝网","taobao.com","网上购物",9025,2,"第一食堂",1
"1979",11001313,"第一食堂",1420327327771,502153,"苹果官网1","apple.com","网上购物",5538,2,"第一食堂",1
"1980",11001313,"第一食堂",1420327327771,502153,"腾讯头像图片服务器","qlogo.cn","即时通讯",4255,1,"第一食堂",1
"1981",11001313,"第一食堂",1420327327771,502153,"Apple Store","apple.com","网上购物",3578,1,"第一食堂",1
"1982",11001313,"第一食堂",1420327327771,502153,"友盟1","umeng.com","数码科技",2119,2,"第一食堂",1
"1983",11001313,"第一食堂",1420327327771,502153,"谷歌分析","google-analytics.com","数码科技",2032,2,"第一食堂",1
"1984",11001313,"第一食堂",1420327327771,502153,"谷歌链接","googlesyndication.com","搜索导航",1891,3,"第一食堂",1
"1985",11001313,"第一食堂",1420327327771,502153,"苹果官网2","mzstatic.com","网上购物",787,1,"第一食堂",1
"1986",11001313,"第一食堂",1420327327771,502153,"个性化谷歌广告","gstatic.com","广告",753,1,"第一食堂",1
"1987",11001313,"第一食堂",1420327327771,502153,"腾讯QQ飞车","qq.com","游戏",588,1,"第一食堂",1
"1988",11001313,"第一食堂",1420328156450,82126,"新浪图片服务器1","sinaimg.cn","图片服务",300161,9,"第一食堂",1
"1989",11001313,"第一食堂",1420328156450,82126,"腾讯网","qq.com","门户",108415,21,"第一食堂",1
"1990",11001313,"第一食堂",1420328156450,82126,"腾讯头像图片服务器","qlogo.cn","即时通讯",100165,1,"第一食堂",1
"1991",11001313,"第一食堂",1420328156450,82126,"腾讯图片服务器1","gtimg.cn","图片服务",36056,8,"第一食堂",1
"1992",11001313,"第一食堂",1420328156450,82126,"腾讯微信","qq.com","即时通讯",34694,25,"第一食堂",1
"1993",11001313,"第一食堂",1420328156450,82126,"新浪网2","sina.com.cn","门户",29256,4,"第一食堂",1
"1994",11001313,"第一食堂",1420328156450,82126,"新浪博客2","sina.cn","主页博客",22098,1,"第一食堂",1
"1995",11001313,"第一食堂",1420328156450,82126,"腾讯视频2","qq.com","视频",11453,4,"第一食堂",1
"1996",11001313,"第一食堂",1420328156450,82126,"腾讯QQ飞车","qq.com","游戏",3075,3,"第一食堂",1
"1997",11001313,"第一食堂",1420328156450,82126,"谷歌广告1","doubleclick.net","广告",1046,1,"第一食堂",1
"1998",11001313,"第一食堂",1420328156450,82126,"苹果官网1","apple.com","网上购物",615,1,"第一食堂",1
"1999",11001313,"第三食堂",1420363215197,816184,"谷歌广告1","doubleclick.net","广告",325573,14,"第三食堂",1
"2000",11001313,"第三食堂",1420363215197,816184,"新浪图片服务器1","sinaimg.cn","图片服务",270508,9,"第三食堂",1
"2001",11001313,"第三食堂",1420363215197,816184,"百度1","baidu.com","搜索导航",189956,45,"第三食堂",1
"2002",11001313,"第三食堂",1420363215197,816184,"搜狐搜索","sogou.com","搜索导航",168438,8,"第三食堂",1
"2003",11001313,"第三食堂",1420363215197,816184,"中华网","hoopchina.com.cn","门户",161651,19,"第三食堂",1
"2004",11001313,"第三食堂",1420363215197,816184,"虎扑1","hupu.com","体育",100402,24,"第三食堂",1
"2005",11001313,"第三食堂",1420363215197,816184,"新浪网2","sina.com.cn","门户",97719,24,"第三食堂",1
"2006",11001313,"第三食堂",1420363215197,816184,"谷歌链接","googlesyndication.com","搜索导航",96511,5,"第三食堂",1
"2007",11001313,"第三食堂",1420363215197,816184,"新浪博客2","sina.cn","主页博客",92689,17,"第三食堂",1
"2008",11001313,"第三食堂",1420363215197,816184,"谷歌分析","google-analytics.com","数码科技",25409,7,"第三食堂",1
"2009",11001313,"第三食堂",1420363215197,816184,"腾讯微信","qq.com","即时通讯",19920,19,"第三食堂",1
"2010",11001313,"第三食堂",1420363215197,816184,"淘宝图片服务器1","taobaocdn.com","图片服务",14372,1,"第三食堂",1
"2011",11001313,"第三食堂",1420363215197,816184,"百度无线图片服务器3","baidu-img.cn","图片服务",10024,3,"第三食堂",1
"2012",11001313,"第三食堂",1420363215197,816184,"苹果官网1","apple.com","网上购物",7883,2,"第三食堂",1
"2013",11001313,"第三食堂",1420363215197,816184,"腾讯网","qq.com","门户",6099,4,"第三食堂",1
"2014",11001313,"第三食堂",1420363215197,816184,"淘宝网","taobao.com","网上购物",4441,1,"第三食堂",1
"2015",11001313,"第三食堂",1420363215197,816184,"个性化谷歌广告","gstatic.com","广告",3786,5,"第三食堂",1
"2016",11001313,"第三食堂",1420363215197,816184,"腾讯图片服务器1","gtimg.cn","图片服务",2968,1,"第三食堂",1
"2017",11001313,"第三食堂",1420363215197,816184,"新浪爱问","iask.com","搜索导航",2212,2,"第三食堂",1
"2018",11001313,"第三食堂",1420363215197,816184,"新浪爱问","lxdns.com","搜索导航",1566,2,"第三食堂",1
"2019",11001313,"第三食堂",1420363215197,816184,"苹果官网2","mzstatic.com","网上购物",787,1,"第三食堂",1
"2020",11001313,"第三食堂",1420363215197,816184,"腾讯QQ飞车","qq.com","游戏",593,1,"第三食堂",1
"2021",11001313,"第一食堂",1420416974104,74332,"苹果官网1","apple.com","网上购物",13645,2,"第一食堂",1
"2022",11001313,"第一食堂",1420416974104,74332,"腾讯微信","qq.com","即时通讯",750,1,"第一食堂",1
"2023",11001313,"第一食堂",1420416974104,74332,"安全网站证书","verisign.com","移动软件",542,2,"第一食堂",1
"2024",11001313,"第三食堂",1420504665185,1989,"腾讯网","qq.com","门户",3501,3,"第三食堂",1
"2025",11001313,"第三食堂",1420515606426,200542,"新浪图片服务器1","sinaimg.cn","图片服务",220169,10,"第三食堂",1
"2026",11001313,"第三食堂",1420515606426,200542,"百度1","baidu.com","搜索导航",109281,16,"第三食堂",1
"2027",11001313,"第三食堂",1420515606426,200542,"新浪博客2","sina.cn","主页博客",66498,31,"第三食堂",1
"2028",11001313,"第三食堂",1420515606426,200542,"新浪网2","sina.com.cn","门户",33258,6,"第三食堂",1
"2029",11001313,"第三食堂",1420515606426,200542,"百度无线图片服务器3","baidu-img.cn","图片服务",25955,7,"第三食堂",1
"2030",11001313,"第三食堂",1420515606426,200542,"苹果官网1","apple.com","网上购物",2887,2,"第三食堂",1
"2031",11001313,"第三食堂",1420515606426,200542,"谷歌广告1","doubleclick.net","广告",1054,1,"第三食堂",1
"2032",11001313,"东上院",1420518847989,383,"苹果官网1","apple.com","网上购物",7267,1,"东上院",1
"2033",11001313,"陈瑞球楼",1420552548769,1730,"Apple Store","apple.com","网上购物",3534,1,"陈瑞球楼",1
"2034",11001313,"陈瑞球楼",1420552548769,1730,"苹果官网1","apple.com","网上购物",2536,1,"陈瑞球楼",1
"2035",11001313,"第三食堂",1420592468710,364922,"谷歌广告1","doubleclick.net","广告",232914,11,"第三食堂",1
"2036",11001313,"第三食堂",1420592468710,364922,"搜狐搜索","sogou.com","搜索导航",185364,16,"第三食堂",1
"2037",11001313,"第三食堂",1420592468710,364922,"虎扑1","hupu.com","体育",127508,35,"第三食堂",1
"2038",11001313,"第三食堂",1420592468710,364922,"百度1","baidu.com","搜索导航",25116,32,"第三食堂",1
"2039",11001313,"第三食堂",1420592468710,364922,"中华网","hoopchina.com.cn","门户",15499,3,"第三食堂",1
"2040",11001313,"第三食堂",1420592468710,364922,"谷歌分析","google-analytics.com","数码科技",11638,8,"第三食堂",1
"2041",11001313,"第三食堂",1420592468710,364922,"个性化谷歌广告","gstatic.com","广告",1504,2,"第三食堂",1
"2042",11001313,"第三食堂",1420592468710,364922,"谷歌链接","googlesyndication.com","搜索导航",628,1,"第三食堂",1
"2043",11001313,"第三食堂",1420601639665,116,"苹果官网1","apple.com","网上购物",325,1,"第三食堂",1
"2044",11001313,"第三食堂",1420602633902,251,"苹果官网1","apple.com","网上购物",7268,1,"第三食堂",1
"2045",11001313,"第三食堂",1420621467175,1025823,"新浪图片服务器1","sinaimg.cn","图片服务",234954,6,"第三食堂",1
"2046",11001313,"第三食堂",1420621467175,1025823,"京东网上商城","360buyimg.com","网上购物",198990,11,"第三食堂",1
"2047",11001313,"第三食堂",1420621467175,1025823,"百度1","baidu.com","搜索导航",140131,29,"第三食堂",1
"2048",11001313,"第三食堂",1420621467175,1025823,"新浪网2","sina.com.cn","门户",125131,50,"第三食堂",1
"2049",11001313,"第三食堂",1420621467175,1025823,"新浪博客2","sina.cn","主页博客",92092,20,"第三食堂",1
"2050",11001313,"第三食堂",1420621467175,1025823,"新浪爱问","iask.com","搜索导航",67320,8,"第三食堂",1
"2051",11001313,"第三食堂",1420621467175,1025823,"腾讯微信","qq.com","即时通讯",54250,18,"第三食堂",1
"2052",11001313,"第三食堂",1420621467175,1025823,"淘宝图片服务器1","taobaocdn.com","图片服务",46415,4,"第三食堂",1
"2053",11001313,"第三食堂",1420621467175,1025823,"腾讯网","qq.com","门户",35574,12,"第三食堂",1
"2054",11001313,"第三食堂",1420621467175,1025823,"百度无线图片服务器3","baidu-img.cn","图片服务",13784,4,"第三食堂",1
"2055",11001313,"第三食堂",1420621467175,1025823,"淘宝网","taobao.com","网上购物",13268,3,"第三食堂",1
"2056",11001313,"第三食堂",1420621467175,1025823,"腾讯头像图片服务器","qlogo.cn","即时通讯",12327,2,"第三食堂",1
"2057",11001313,"第三食堂",1420621467175,1025823,"苹果官网1","apple.com","网上购物",6476,2,"第三食堂",1
"2058",11001313,"第三食堂",1420621467175,1025823,"新浪爱问","lxdns.com","搜索导航",2311,3,"第三食堂",1
"2059",11001313,"第三食堂",1420621467175,1025823,"谷歌广告1","doubleclick.net","广告",1052,1,"第三食堂",1
"2060",11001313,"第三食堂",1420621467175,1025823,"安全网站证书","verisign.com","移动软件",271,1,"第三食堂",1
"2061",11001313,"第三食堂",1420671112108,25,"腾讯网","qq.com","门户",1328,2,"第三食堂",1
"2062",11001313,"第三食堂",1420686825889,1018789,"京东网上商城","360buyimg.com","网上购物",358012,19,"第三食堂",1
"2063",11001313,"第三食堂",1420686825889,1018789,"新浪图片服务器1","sinaimg.cn","图片服务",345922,14,"第三食堂",1
"2064",11001313,"第三食堂",1420686825889,1018789,"新浪博客2","sina.cn","主页博客",215417,31,"第三食堂",1
"2065",11001313,"第三食堂",1420686825889,1018789,"百度1","baidu.com","搜索导航",165764,50,"第三食堂",1
"2066",11001313,"第三食堂",1420686825889,1018789,"谷歌广告1","doubleclick.net","广告",159623,8,"第三食堂",1
"2067",11001313,"第三食堂",1420686825889,1018789,"中华网","hoopchina.com.cn","门户",136903,16,"第三食堂",1
"2068",11001313,"第三食堂",1420686825889,1018789,"腾讯图片服务器1","gtimg.cn","图片服务",128924,3,"第三食堂",1
"2069",11001313,"第三食堂",1420686825889,1018789,"新浪网2","sina.com.cn","门户",112628,73,"第三食堂",1
"2070",11001313,"第三食堂",1420686825889,1018789,"谷歌链接","googlesyndication.com","搜索导航",75256,4,"第三食堂",1
"2071",11001313,"第三食堂",1420686825889,1018789,"淘宝图片服务器1","taobaocdn.com","图片服务",71731,5,"第三食堂",1
"2072",11001313,"第三食堂",1420686825889,1018789,"搜狐搜索","sogou.com","搜索导航",68003,6,"第三食堂",1
"2073",11001313,"第三食堂",1420686825889,1018789,"虎扑1","hupu.com","体育",34445,9,"第三食堂",1
"2074",11001313,"第三食堂",1420686825889,1018789,"淘宝网","taobao.com","网上购物",22730,6,"第三食堂",1
"2075",11001313,"第三食堂",1420686825889,1018789,"谷歌分析","google-analytics.com","数码科技",19467,3,"第三食堂",1
"2076",11001313,"第三食堂",1420686825889,1018789,"百度无线图片服务器3","baidu-img.cn","图片服务",18319,5,"第三食堂",1
"2077",11001313,"第三食堂",1420686825889,1018789,"友盟1","umeng.com","数码科技",7642,4,"第三食堂",1
"2078",11001313,"第三食堂",1420686825889,1018789,"腾讯网","qq.com","门户",6182,5,"第三食堂",1
"2079",11001313,"第三食堂",1420686825889,1018789,"苹果官网1","apple.com","网上购物",5536,2,"第三食堂",1
"2080",11001313,"第三食堂",1420686825889,1018789,"腾讯微信","qq.com","即时通讯",4575,6,"第三食堂",1
"2081",11001313,"第三食堂",1420686825889,1018789,"安全网站证书","verisign.com","移动软件",3794,14,"第三食堂",1
"2082",11001313,"第三食堂",1420686825889,1018789,"新浪爱问","iask.com","搜索导航",3186,3,"第三食堂",1
"2083",11001313,"第三食堂",1420686825889,1018789,"新浪爱问","lxdns.com","搜索导航",1555,2,"第三食堂",1
"2084",11001313,"第三食堂",1420686825889,1018789,"个性化谷歌广告","gstatic.com","广告",763,1,"第三食堂",1
"2085",11001313,"第三食堂",1420686825889,1018789,"腾讯QQ飞车","qq.com","游戏",587,1,"第三食堂",1
"2086",11001313,"第三食堂",1420686825889,1018789,"苹果官网2","mzstatic.com","网上购物",291,1,"第三食堂",1
"2087",11001313,"第二食堂",1420708349917,255,"苹果官网1","apple.com","网上购物",7267,1,"第二食堂",1
"2088",11001313,"东下院",1420709259589,253,"苹果官网1","apple.com","网上购物",7268,1,"东下院",1
"2089",11001313,"第三食堂",1420774311610,357716,"新浪网2","sina.com.cn","门户",195040,26,"第三食堂",1
"2090",11001313,"第三食堂",1420774311610,357716,"百度1","baidu.com","搜索导航",141870,24,"第三食堂",1
"2091",11001313,"第三食堂",1420774311610,357716,"百度无线图片服务器3","baidu-img.cn","图片服务",93394,29,"第三食堂",1
"2092",11001313,"第三食堂",1420774311610,357716,"新浪博客2","sina.cn","主页博客",52388,7,"第三食堂",1
"2093",11001313,"第三食堂",1420774311610,357716,"苹果官网1","apple.com","网上购物",20625,9,"第三食堂",1
"2094",11001313,"第三食堂",1420774311610,357716,"新浪图片服务器1","sinaimg.cn","图片服务",11055,3,"第三食堂",1
"2095",11001313,"第三食堂",1420774311610,357716,"腾讯微信","qq.com","即时通讯",9450,14,"第三食堂",1
